Date,Week,AwayTeam,HomeTeam,AwayScore,HomeScore,PointSpread,ForecastDescription,ForecastTempLow,ForecastWindSpeed,Home_PlayerCount,Home_TotalExperience,Home_AvgAge,Home_AvgHeightIN,Away_PlayerCount,Away_TotalExperience,Away_AvgAge,Away_AvgHeightIN,HomeWin,Home_Week,Home_Team,Home_Opponent,Home_TeamScore,Home_OpponentScore,Home_IsHome,Home_AvgPointsScored_Last5,Home_AvgPointsAllowed_Last5,Home_RollingPointDiff_Last5,Home_Win,Home_RollingWinRate_Last5,Away_Week,Away_Team,Away_Opponent,Away_TeamScore,Away_OpponentScore,Away_IsHome,Away_AvgPointsScored_Last5,Away_AvgPointsAllowed_Last5,Away_RollingPointDiff_Last5,Away_Win,Away_RollingWinRate_Last5,ExperienceDiff,AgeDiff,HeightDiff,PlayerCountDiff,RollingPointDiff_Last5,RollingWinRateDiff_Last5
2025-12-28T13:00:00,17,TB,MIA,28,33,15.1,Clear Sky,63,4,71,447,27,76,67,465,27,76,1,17,MIA,TB,33,28,1,35.6,37.6,-2.0,1,0.6,17,TB,MIA,28,33,0,31.4,42.0,-10.600000000000001,0,0.2,-18,0,0,4,8.600000000000001,0.39999999999999997
2025-12-28T13:00:00,17,NE,NYJ,70,17,21.5,Light Rain,34,7,79,470,26,76,66,406,26,76,0,17,NYJ,NE,17,70,1,25.6,52.4,-26.799999999999997,0,0.2,17,NE,NYJ,70,17,0,48.0,35.8,12.200000000000003,1,0.8,64,0,0,13,-39.0,-0.6000000000000001
2025-12-28T13:00:00,17,NO,TEN,56,43,2.7,Light Rain,54,14,72,459,27,77,71,456,27,76,0,17,TEN,NO,43,56,1,36.4,43.0,-6.600000000000001,0,0.4,17,NO,TEN,56,43,0,33.2,30.4,2.8000000000000043,1,0.6,3,0,1,1,-9.400000000000006,-0.19999999999999996
2025-12-28T16:05:00,17,NYG,LV,56,17,8.2,Clear Sky,47,6,68,433,27,76,79,543,27,76,0,17,LV,NYG,17,56,1,20.6,44.0,-23.4,0,0.0,17,NYG,LV,56,17,0,32.0,46.2,-14.200000000000003,1,0.0,-110,0,0,-11,-9.199999999999996,0.0
2025-12-28T16:25:00,17,PHI,BUF,22,20,-5.0,Light Rain,55,25,74,580,28,77,68,477,27,77,0,17,BUF,PHI,20,22,1,47.0,38.0,9.0,0,0.8,17,PHI,BUF,22,20,0,38.0,29.2,8.8,1,0.4,103,1,0,6,0.1999999999999993,0.4
2025-12-28T20:20:00,17,CHI,SF,63,70,-5.8,Clear Sky,48,1,69,532,28,76,68,484,27,77,1,17,SF,CHI,70,63,1,57.0,29.8,27.2,1,1.0,17,CHI,SF,63,70,0,42.6,30.4,12.200000000000003,0,0.8,48,1,-1,1,14.999999999999996,0.19999999999999996
2025-12-29T20:15:00,17,LAR,ATL,40,45,12.4,Clear Sky,29,15,71,469,27,76,63,417,27,76,1,17,ATL,LAR,45,40,1,37.2,40.0,-2.799999999999997,1,0.6,17,LAR,ATL,40,45,0,61.2,42.0,19.200000000000003,0,0.6,52,0,0,8,-22.0,0.0
2026-01-03T16:30:00,18,CAR,TB,23,27,-5.0,Overcast Clouds,61,6,67,465,27,76,73,507,27,76,1,18,TB,CAR,27,23,1,34.6,37.4,-2.799999999999997,1,0.2,18,CAR,TB,23,27,0,29.8,38.0,-8.2,0,0.4,-42,0,0,-6,5.400000000000002,-0.2
2026-01-03T20:00:00,18,SEA,SF,22,8,6.9,Broken Clouds,56,8,69,532,28,76,67,410,26,76,0,18,SF,SEA,8,22,1,57.4,35.2,22.199999999999996,0,1.0,18,SEA,SF,22,8,0,48.4,24.0,24.4,1,1.0,122,2,0,2,-2.200000000000003,0.0
2026-01-04T13:00:00,18,NO,ATL,28,31,-7.5,Clear Sky,48,2,71,469,27,76,71,456,27,76,1,18,ATL,NO,31,28,1,38.2,44.6,-6.399999999999999,1,0.6,18,NO,ATL,28,31,0,41.0,31.0,10.0,0,0.8,13,0,0,0,-16.4,-0.20000000000000007
2026-01-04T13:00:00,18,CLE,CIN,33,30,-15.7,Broken Clouds,31,4,66,413,27,76,71,443,26,77,0,18,CIN,CLE,30,33,1,49.0,37.2,11.799999999999997,0,0.6,18,CLE,CIN,33,30,0,24.8,39.8,-14.999999999999996,1,0.2,-30,1,-1,-5,26.799999999999994,0.39999999999999997
2026-01-04T13:00:00,18,IND,HOU,50,63,-15.7,Clear Sky,53,5,75,516,27,77,73,490,27,77,1,18,HOU,IND,63,50,1,40.6,27.8,12.8,1,1.0,18,IND,HOU,50,63,0,31.6,48.2,-16.6,0,0.0,26,0,0,2,29.400000000000002,1.0
2026-01-04T13:00:00,18,TEN,JAX,12,68,-22.4,Overcast Clouds,52,5,64,443,27,76,72,459,27,77,1,18,JAX,TEN,68,12,1,55.0,26.6,28.4,1,1.0,18,TEN,JAX,12,68,0,37.0,44.2,-7.200000000000003,0,0.4,-16,0,-1,-8,35.6,0.6
2026-01-04T13:00:00,18,GB,MIN,8,27,-20.7,Overcast Clouds,29,4,65,440,27,76,72,395,26,76,1,18,MIN,GB,27,8,1,34.4,25.0,9.399999999999999,1,0.8,18,GB,MIN,8,27,0,41.4,47.0,-5.600000000000001,0,0.4,45,1,0,-7,15.0,0.4
2026-01-04T13:00:00,18,DAL,NYG,28,56,8.2,Overcast Clouds,28,7,79,543,27,76,69,445,26,75,1,18,NYG,DAL,56,28,1,36.6,40.6,-4.0,1,0.2,18,DAL,NYG,28,56,0,44.4,53.8,-9.399999999999999,0,0.4,98,1,1,10,5.399999999999999,-0.2
2026-01-04T16:25:00,18,NYJ,BUF,13,58,-21.5,Overcast Clouds,17,4,74,580,28,77,79,470,26,76,1,18,BUF,NYJ,58,13,1,44.8,34.8,10.0,1,0.8,18,NYJ,BUF,13,58,0,25.6,58.8,-33.199999999999996,0,0.2,110,2,1,-5,43.199999999999996,0.6000000000000001
2026-01-04T16:25:00,18,DET,CHI,31,27,-5.8,Overcast Clouds,34,13,68,484,27,77,76,545,27,77,0,18,CHI,DET,27,31,1,45.0,35.2,9.799999999999997,0,0.6,18,DET,CHI,31,27,0,45.2,51.0,-5.799999999999997,1,0.2,-61,0,0,-8,15.599999999999994,0.39999999999999997
2026-01-04T16:25:00,18,LAC,DEN,8,31,-25.7,Overcast Clouds,45,3,66,462,27,77,68,472,27,76,1,18,DEN,LAC,31,8,1,41.4,38.4,3.0,1,0.8,18,LAC,DEN,8,31,0,39.4,27.4,12.0,0,0.8,-10,0,1,-2,-9.0,0.0
2026-01-04T16:25:00,18,ARI,LAR,33,61,-23.2,Light Rain,56,1,63,417,27,76,83,534,27,77,1,18,LAR,ARI,61,33,1,58.0,48.6,9.399999999999999,1,0.4,18,ARI,LAR,33,61,0,28.6,55.6,-27.0,0,0.0,-117,0,-1,-20,36.4,0.4
2026-01-04T16:25:00,18,KC,LV,20,23,9.6,Overcast Clouds,52,11,68,433,27,76,73,467,26,77,1,18,LV,KC,23,20,1,20.6,47.2,-26.6,1,0.0,18,KC,LV,20,23,0,24.4,37.4,-13.0,0,0.0,-34,1,-1,-5,-13.600000000000001,0.0
2026-01-04T16:25:00,18,MIA,NE,17,63,-24.0,Overcast Clouds,20,7,66,406,26,76,71,447,27,76,1,18,NE,MIA,63,17,1,53.0,34.6,18.4,1,0.8,18,MIA,NE,17,63,0,36.8,38.8,-2.0,0,0.6,-41,-1,0,-5,20.4,0.20000000000000007
2026-01-04T16:25:00,18,WAS,PHI,40,28,-5.8,Broken Clouds,27,4,68,477,27,77,79,636,29,76,0,18,PHI,WAS,28,40,1,35.4,25.2,10.2,0,0.6,18,WAS,PHI,40,28,0,31.8,45.8,-13.999999999999996,1,0.2,-159,-2,1,-11,24.199999999999996,0.39999999999999997
2026-01-04T20:20:00,18,BAL,PIT,40,43,12.4,Clear Sky,22,3,70,541,28,76,65,471,27,76,1,18,PIT,BAL,43,40,1,33.4,33.2,0.19999999999999574,1,0.6,18,BAL,PIT,40,43,0,41.4,36.8,4.600000000000001,0,0.4,70,1,0,5,-4.400000000000006,0.19999999999999996
